0
8
6
46
2
17
36
46
36
44
28
46
20
46
13
36
46
42
44
13
6
46
20
36
46
27
36
10
42
36
2
44
38
13
46
44
36
6
44
8
36
20
4
28
36
38
2
18
44
2
43
36
42
2
44
10
28
36
14
13
46
25
18
21
36
36
42
2
36
3
35
20
46
27
0
46
44
36
27
33
13
36
36
10
18
36
17
4
46
44
29
20
10
12
4
46
20
28
44
28
10
18
8
38
27
20
20
36
10
28
9
44
20
10
40
6
43
21
12
46
44
2
10
38
20
40
33
42
46
36
36
37
4
36
17
36
26
17
36
16
17
44
48
18
20
21
17
8
12
9
13
36
40
37
14
9
21
29
0
18
17
10
42
35
37
36
44
37
18
46
43
18
8
38
36
25
18
40
2
18
24
20
4
23
36
40
38
36
8
29
46
6
6
13
25
42
48
12
22
10
15
40
4
42
37
8
31
42
13
13
44
38
18
40
20
13
40
41
29
20
15
36
9
28
46
44
17
18
36
27
48
27
36
42
29
46
33
13
35
42
42
4
6
18
40
2
9
9
36
6
20
28
36
8
6
20
36
42
10
17
9
42
4
28
13
36
24
6
40
44
4
31
37
13
36
38
40
33
36
44
22
4
9
35
9
42
27
31
36
20
35
42
9
9
9
4
13
20
36
36
2
40
40
17
38
13
40
42
40
28
21
15
6
40
13
9
28
36
29
6
9
4
36
4
42
36
48
42
13
42
4
18
13
2
22
44
18
36
40
13
40
10
3
36
38
28
2
9
23
13
9
6
36
20
24
37
37
35
42
44
27
9
35
9
40
6
18
35
26
4
9
42
36
35
0
31
12
42
24
4
9
4
13
3
36
3
12
15
13
48
42
9
18
40
9
35
31
24
13
9
16
24
23
9
13
33
9
8
9
13
48
8
42
9
40
33
27
42
2
9
13
41
42
35
36
42
15
10
13
9
40
40
36
13
8
9
2
4
40
13
13
42
22
36
27
15
36
40
42
13
48
13
4
9
36
31
4
35
2
13
41
35
15
13
40
13
4
20
15
48
31
3
42
42
23
40
25
48
27
36
13
9
36
35
42
36
24
9
4
26
42
23
9
36
7
9
28
24
36
40
4
42
9
13
13
42
40
9
24
40
40
4
42
40
40
42
4
4
48
13
29
36
12
42
24
36
4
42
36
9
42
8
27
31
9
36
9
13
10
42
13
42
9
48
13
7
42
17
42
37
9
13
24
13
9
33
10
27
2
13
9
25
26
42
36
36
46
9
10
42
4
22
41
42
36
40
4
9
13
9
36
4
40
40
9
15
25
42
9
9
40
42
40
42
18
16
42
17
18
23
42
35
42
13
36
42
40
42
9
13
34
9
0
13
42
33
17
34
42
36
37
27
14
14
9
9
4
24
40
42
31
36
40
15
13
31
16
31
33
10
40
13
40
36
40
24
28
13
9
36
9
40
26
36
24
42
36
9
4
48
42
9
31
40
23
8
29
13
9
13
9
9
4
9
13
18
42
13
9
24
42
13
36
9
42
47
4
31
42
9
13
42
48
16
42
9
13
33
3
13
33
9
42
13
31
42
9
9
13
12
13
42
4
36
31
26
13
4
36
40
13
13
37
33
13
23
13
4
9
42
8
24
40
38
40
26
42
31
23
13
13
19
48
13
31
13
24
31
9
13
17
13
14
42
42
42
9
9
42
13
42
9
40
42
13
36
31
4
2
33
25
36
13
4
4
4
13
13
9
37
9
25
13
40
2
13
9
9
42
42
9
13
13
42
13
42
13
13
9
12
31
13
27
12
9
13
22
4
9
4
9
3
9
40
13
24
31
9
40
4
33
13
40
13
9
4
13
9
37
31
31
40
43
42
13
33
31
4
27
42
13
13
4
15
4
24
42
13
13
4
42
13
18
31
13
10
31
13
4
15
42
13
36
40
9
42
4
27
4
9
31
13
13
13
4
34
42
26
16
24
9
25
12
33
13
4
13
13
25
40
31
13
4
4
40
26
9
9
15
13
26
9
42
4
9
31
4
13
42
27
9
13
13
24
25
13
31
42
31
18
4
13
13
25
4
13
24
4
9
13
9
40
24
4
27
27
4
40
13
18
13
13
13
4
9
42
42
36
4
24
13
4
13
4
9
22
13
4
42
4
24
9
25
13
24
4
24
42
24
31
10
25
42
13
13
13
9
13
24
42
4
34
42
13
42
4
13
31
42
4
13
42
42
33
4
4
25
4
4
9
13
13
26
13
9
13
25
42
12
13
26
42
13
4
27
42
13
13
45
4
13
13
4
13
27
24
40
36
31
24
27
24
4
35
42
13
4
42
4
13
31
4
13
9
42
13
4
13
4
24
13
31
4
42
13
42
42
13
13
31
13
13
13
27
4
26
13
42
13
13
4
13
13
31
45
42
9
25
24
4
45
9
13
13
9
13
9
25
13
45
31
9
42
40
13
4
13
31
13
37
13
12
24
42
42
26
12
26
13
13
4
42
4
42
42
31
4
42
4
34
13
42
13
9
31
9
13
9
4
36
4
13
4
13
42
13
31
7
40
27
31
16
12
42
22
42
13
4
13
13
42
13
37
24
24
4
13
31
42
27
4
31
4
24
31
13
42
13
13
27
31
24
25
23
13
9
31
13
42
4
27
9
42
9
9
24
42
4
40
17
9
13
13
42
26
13
9
34
13
38
4
9
9
9
25
4
34
13
13
11
13
13
42
9
13
42
42
4
13
4
13
9
24
31
4
42
42
13
42
9
31
36
42
4
8
4
24
13
21
4
13
13
13
4
24
45
9
42
13
42
24
21
4
4
42
42
13
4
37
9
13
13
13
4
22
37
37
13
13
9
4
15
4
13
31
31
13
4
9
13
13
4
25
9
42
31
31
13
13
9
13
13
42
27
9
42
42
9
31
24
25
8
13
7
13
3
16
4
24
4
9
42
42
4
42
12
42
4
21
4
42
13
13
45
13
4
42
13
4
4
9
13
42
9
27
4
13
13
16
31
13
13
4
9
42
13
42
9
42
13
34
13
31
4
12
31
28
31
31
42
24
13
13
4
4
3
13
4
13
42
27
42
3
24
12
42
4
15
4
13
43
31
4
4
31
9
27
24
40
9
13
13
9
34
4
4
42
36
33
4
24
13
9
31
13
45
9
9
27
42
24
31
42
4
38
31
31
31
4
13
4
12
13
40
13
31
31
31
42
41
25
9
13
24
4
42
13
4
42
4
13
13
31
12
9
24
13
42
12
4
36
27
13
42
4
21
42
25
4
13
7
16
27
4
42
9
4
13
13
13
13
4
26
13
42
25
4
31
11
4
31
13
37
4
42
24
9
4
40
36
4
31
4
4
9
31
4
11
4
31
42
42
42
4
42
27
42
4
31
4
24
42
42
31
36
4
24
31
4
4
13
9
4
9
24
42
12
0
34
31
24
13
4
31
31
13
16
31
4
13
13
22
12
13
4
4
4
42
4
25
4
43
13
42
4
35
4
4
4
9
42
13
31
13
42
36
9
42
27
35
42
13
15
37
13
13
24
42
42
22
24
42
45
13
13
25
33
12
13
42
4
13
42
9
13
13
25
42
42
31
13
13
42
25
31
42
4
42
12
13
4
7
42
13
42
9
13
31
13
42
4
24
4
42
4
4
13
31
27
4
42
4
27
45
31
42
24
13
31
13
4
42
25
4
4
4
24
27
13
13
31
34
48
27
13
